
"“Renoir Estimated at $180,000 Is Stolen From Austrian Auction House","Who saw, who saw, the small Renoir
Snatched from the auction house ce soir?
The forms were signed, the t’s were crossed,
The auctioneers were toasting Prost!
Now everybody’s mood is noir.
""Did some gendarme (affreux a croire!)
Slope off for quelque chose a boire?
There is no way this can be glossed.
Who saw, who saw?
""Someone has failed in their devoir,
And lost the house a deal of gloire,
At serious financial cost;
Besides, of course, the painting’s lost,
And like Renoir, that maître d’art,
Who saw, who saw?
""
"
,
"“Roger, the Ripped Kangaroo and ‘True Icon,’ has died","Today we said a hushed adieu
To Roger, called the Alpha Roo:
His weight was 89 kg,
His fans 1 million point 3,
His height six foot, unbowed his head,
His neck appropriately red
From rubbing trees—thus making known
That all his wives were his alone.
""Oh Roger! You would flex your pecs
As few marsupials could flex;
No less impressive were your abs,
Which stood out proud like hairy slabs.
Before your bold and beefy stance,
The toughest types would turn askance—
Or else they’d rapidly intuit:
Risk rudeness with ripped roos, you’ll rue it.
""
"
"“Ruby red slippers worn by Judy Garland in the movie The Wizard of Oz have been successfully recovered after the shoes were stolen from a Minnesota museum over a decade ago, the FBI announced Tuesday. … There were no finger prints or surveillance video of the theft—all that was left behind was a single red sequin.","At a time we need a tonic,
Every prospect looking vile,
The return of two iconic
Souvenirs should spark a smile:
""Ruby-sequin-studded slippers,
Which when Hollywood was sweet
Made two blushing Little Dippers
Out of Judy Garland’s feet.
""Though of two divergent sizes
(Any shoes may be mismatched)
These inestimable prizes
Had been criminally snatched,
""Leaving countless hearts in rubble,
Till last Tuesday when, O my!
Bright as Glinda in her bubble,
Came the the mighty FBI:
""With one sequin for assistance
And strategic use of moles,
Those detectives went the distance
Till they found those poor lost soles.
""Iterate this all you want if
You are ever sad and blue,
Noting also that the Pontiff
Has had more to bear than you:
""As the Church’s shame advances,
There is much he stands to lose;
Though conveniently, Francis
Ditched long since his ruby shoes.
""
"
“Scientists suggest a giant sunshade in the sky could solve global warming,"Bring on the man-made sunshade,
To block the SUV
(That’s Solar Ultra Violet)
And keep us strap-mark free!
""This stratospheric beachware,
Informed consensus states,
May really save our bacon
Before it conflagrates.
""It may be controversial;
It may suggest sci-fi,
Deflecting inbound sunlight
With awnings in the sky;
""But rather than get heated,
Let’s welcome and extol
This elegant salvation,
The cosmic parasol:
""For nothing else can save our hides
From burning hydrogen
Besides Scott Pruitt’s EPA
(That’s Earthlings, Pray. Amen).
""
"
“Senate Majority Leader Mitch McConnell says ‘some kind of response’ is needed from the United States for the Saudis’ role in [Khashoggi’s] gruesome death,"Mitch McConnell from Kentucky,
Where they make the bourbon strong,
Isn’t scared of acting plucky
When he spies a moral wrong.
Thus when poor Jamal Khashoggi
Met his end in Istanbul,
Finding Trump’s reaction soggy,
Mitch spoke up, and roared, in full:
“Some kind of response to that certainly would be in order and we’re discussing what the appropriate response would be.”
""Mitch McConnell of the Senate,
Foe to taxes, friend of guns,
Holds dismemberment a tenet
That he absolutely shuns.
Thus when that superb Wahhabi
Known for short as MbS
Made excuses somewhat flabby,
Mitch proclaimed to all the Press:
“I think almost no one believes we should completely and totally fracture our relationship with the Saudis, but, yes, some kind of response is going to be appropriate and we’re going to continue to talk about that.”
""
"
“Sesame Street’s Big Bird puppeteer retires.,"Big Bird, Big Bird,
where will you go?
You’re not a snowbird.
There’s no snow.
""There’s just a world
that’s cold and gray.
Big Bird, Big Bird
is gone today.
""
"
"“Since late July, sailors have reported several encounters with orcas in the Straits of Gibraltar
that tipped one boat sideways and spun others in circles, leaving them rudderless. 
There is some speculation that these attacks seemed orchestrated…","The water round Gibraltar
Tumultuously shudders:
The boldest bosuns falter,
Divested of their rudders.
""The sailors’ cries are raucous:
They’re feeling quite ill-fated;
Such awkwardness from orcas
Is surely orchestrated.
""
"
“Statue of ‘racist’ Gandhi removed from University of Ghana,"They’re finished with Gandhi in Ghana:
His statue’s been razed from its place,
To punish the sainted Brahmana
For nasty remarks about race.
""In Oxford, meanwhile, he’s still dandy:
As fondness for empire implodes,
The students want statues of Gandhi
Instead of the statues of Rhodes.
""Sic gloria transit humana.
But could we just ask, ere we chop,
Are they sore about Cecil in Ghana?
Or is there a chance of a swap?
""
"
"“Stolen in Kansas City: 10-foot-long inflatable 
model of human colon.","The back of the pick-up is empty. It’s gone.
An item that no one can peddle or pawn.
So what is this whimsical crook going to do
With a pink plastic colon a crowd can pass through?
""This news is alarming and hard to digest.
How soon will the culprit be under arrest?
Oh please, let no innocents get blown apart
By the criminal use of the world’s biggest fart!
""
"
“The House Intelligence Committee is planning to build a wall between Republican and Democratic Staff,"A wall’s going up
to make double sure
that a border, besieged,
may be safe and secure.
""Well behind it, young aides
will toss truth in the dump
of Republican rule
to preserve, protect Trump.
""Party honor forbids
an intelligent ray
shed its light on the troops
of the One they obey.
""
"
“The National Rifle Association (NRA) deleted a tweet [from a gun maker] on Wednesday evening… . [It] featured a heart-shaped pillow with two guns resting on it. The caption read: ‘Give your significant other something they’ll appreciate this Valentine’s Day.',"Red roses and pussy willow:
Think that will impress your date?
Two guns on a heart-shaped pillow:
Now that she’ll appreciate!
""No-hopers and hogs give candy;
Bad hombres and drunks give wine;
Old Grandaddy types give shandy,
Or bunches of columbine;
""Bouquets might have pleased her mother—
Chicks now want a bullet spray;
So give your significant other
An AK-9 Valentine’s Day!
""
"
,
"“The teen is smirking—his expression, for me, oozes entitlement.","“Covington student did no wrong.”—CNS News
""A Trump-supporting schoolboy’s smirk
Revealed him as a racist jerk,
Insulting arrogantly an
Indigenous old veteran—
Until a second video
Appeared and clarified that, No,
The racists here were not young whites
But old Black Hebrew Israelites,
Who claimed the tribes had damned their souls
By idolizing totem poles.
Meanwhile, the Trumpists went to work
Upon the victim of the smirk,
Declaring him an arrant sham
Who’d never been to Vietnam;
The Anti-Trumpists reeled, but soon
Rebounded like a woke balloon
And blamed the boy again—so Vox;
He found support, of course, in Fox,
And gave, for further sympathy,
An interview to NBC
Which somehow riled both right and left—
A thing which might have bridged the cleft
And thus produced an armistice
In some quite other world than this.
The vet was also interviewed:
This too’s been variously booed,
But even journalists now seem
Fatigued or running out of steam.
The videos are quite a botch,
And really not much fun to watch;
Besides, there’s plenty more on view—
Trump-Nancy, and the Oscars do.
The details of this sad event
Will quickly fade, all passion spent;
Just one vignette looks set to lurk:
That MAGA Mona Lisa smirk.
""
"
"“The world’s rarest turtle has moved closer to extinction after a female died in a Chinese zoo, leaving just three known members of the species.
The Yangtze giant softshell turtle, believed to be more than 90 years old, died in Suzhou zoo on Saturday, according to the Suzhou Daily.
Its death came a day after staff at the facility attempted to artificially inseminate the animal using semen from a male more than 10 years her senior, the newspaper reported.","One of our rarest, oldest turtles
Died in a Chinese zoo this week;
Thus yet another species hurtles
Into extinction, so to speak.
""After some medical kerfuffle,
This one of four, this Turtle Royal,
Started a softshell softshoe shuffle
Issueless off this mortal coil.
""Well may we all be sad and angsty,
Uttering vainly words like these:
“Why, Not-So-Youngster of the Yangtse,
Were you so very hard to please?”
""Maybe a spiritual vocation
Made you determined to be chaste;
Maybe the word “insemination”
Struck you as in appalling taste;
""Maybe; but I have also wondered
Why we should be surprised you thus
Spurned a co-parent of one hundred,
Being a sprightly ninety (plus).
""
"
“This is a tough hurricane. One of the wettest we’ve ever seen from the standpoint of water.,"A recent performance
by Hurricane Florence
made rain fall in torrents.
The floods were impressive.
""Opinion is forming
to say global warming
results in rain storming
which may be excessive.
""
"
"“Though most Americans probably missed Trump’s false claim … that Alabama was likely to be hit by Hurricane Dorian, he spent the rest of the week highlighting his own embarrassing mistake, touting a map that had clearly been altered with a Sharpie, then repeatedly complaining that the media owes him an apology.","Oh, I came out from my Mamma with a Sharpie in my hand.
When I looked at Alabama, I made Dorian expand.
Alabama! Oh, don’t you blush for me!
Got no votes from the Bahamas. You’re my top priority.
""I had a dream the other night, the storm obeyed my will,
but when I woke, the fake news said, it’s going northward still.
That made the comics laugh at me and score their stupid points,
but good folks in Alabama won’t stop oiling all my joints.
""Alabama! Don’t you weep for me!
I will say your name forever till the idiots agree.
""
"
"“US woman sparks transatlantic tea war with brutal online brew
Michelle from North Carolina shared her recipe for ‘British tea’. … 
[which] involved cold water first. The British internet lost its marbles.","A cup of water, microwaved,
With teabag on the side,
Cannot by any means be saved,
So shunt the swill aside,
""Then boil your water; warm your pot;
Unwrap your fancy; steep it;
Fill cup; splash milk. If tea is not
So fashioned, you may keep it.
""(Now coffee’s of a different ilk,
Requiring little mettle:
Find instant granules, douse with milk,
And stew in any kettle.)
""
"
"“We had twenty mountain climbers. That’s all they do—they love to climb mountains. They can have it. Me, I don’t want to climb mountains. But they’re very good, and some of them were champions. And we gave them different prototypes of walls, and this was the one that was hardest to climb.","When twenty climbers went to test
My wall, one section proved the best;
""This was the prototype I chose,
The one that snookered alpine pros.
""My message here is crystal clear:
Only the most skilled mountaineer
""Can scale my wall’s imposing face,
My tribute to the master race.
""(If you believe this latest tale
You’ll love the bridge I have for sale.)
""
"
,
“Woman plays flute while undergoing brain surgery,"Some parts of her skull are drilled open.
No worries—she’s quite resolute!
While the surgeons are poking around in her brain,
She accompanies them on the flute.
""I’ve copied the link to this story;
I’m tucking it safely away
To retrieve when my kids give a feeble excuse
Why they just couldn’t practice today.
""
"
“You could have the best hotels in the world right there.,"There’s a small hotel
In a place like Hell
I wish you two were there together
""There’s a place to tweet
One room bright and neat
Where you can comb your hair together
""Looking through the window
You can see a new Trump Tower
What a sign of power! Yours, mine, our.
""When the ocean breeze
Says you’re going to freeze
You’ll smile and both say “cheese” together.
""
"
,
A 100-year-old fruitcake believed to be from the Scott expedition has been found in a nearly “edible” state in the Antarctic. ,"Captain Robert Falcon Scott,
in A.D. nineteen hundred ten,
sailed from Wales, so go the tales,
with sixty-four courageous men.
""Among provisions on the ship
were petrol, ponies, dogs, and skis,
a frying pan for the pemmican,
and tonnes of relish, jams, and cheese.
""Moreover, Mrs. Scott had packed
(lest Robert tire of penguin steaks,
biscuits and beans and canned sardines)
the Rodney Dangerfield of cakes.
""But in his haste to reach the Pole,
(though Amundsen had beaten him to it)
Scott left the chunk inside his trunk
where none would ever find or chew it.
""And there it languished till today
in a lonely hut on Cape Adare,
still wrapped up in its rusty tin,
moist and none the worse for wear.
""Though Captain Robert Falcon Scott
did not return to the land of the living,
in snow and ice, full of dates and spice,
lies the gift that keeps on giving.
""
"
,
,
"after Larkin
""“The ‘Lovers of Modena’, a pair of skeletons so called because they were buried hand-in-hand, were both men, researchers have found.","“The ‘Lovers of Modena’, a pair of skeletons so called because they were buried hand-in-hand, were both men, researchers have found.” 
—The Guardian
""Deep in Romagna, two have lain
Say experts, fifteen hundred years.
That’s not unique. What’s special here’s
A feature all can understand:
Though shrunk to bones, the two maintain
The pose of lovers, hand in hand.
""They have no faces left to blur
Nor names, those sweethearts under ground;
But lately new research has found
Something surprising: up till then,
We had believed them him and her;
It now it appears they both were men.
""So have we understood amiss?
We called it love, but should it be
Two soldiers’ camaraderie?
Were they two brothers? All the powers
Of science teach us only this:
What will survive of us is ours.
""
"
"after Louis MacNeice
""“Tokyo garden loses fortune because ticket seller was scared to charge foreigners:
Man let about 160,000 tourists into Shinjuku Gyoen garden rather than risk
being yelled at for not understanding them.","“Tokyo garden loses fortune because ticket seller was scared to charge foreigners:
Man let about 160,000 tourists into Shinjuku Gyoen garden rather than risk
being yelled at for not understanding them.”—The Guardian
""The tourists in the garden
Harden and grow cold.
I’m jumpy as a cricket:
The tickets are unsold;
I don’t feel bold;
I squeak, “I beg your pardon…”
""They’re angry, loud freeloaders
With sodas. It’s the end;
Municipal grim reapers,
That’s keepers, will descend;
And soon, my friend,
There’ll be some evil odors.
""It should be gratifying
Supplying what one sells;
But stress is always mounting,
Counting each coin or else
Those dreadful yells!
I’m trying, Gyo-en, trying
""And not expecting pardon,
Barred and de-pensioned too;
But is it such a wonder
Blunders occur—have you
Not once let through
A tourist in the garden?
""
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"British passports will be navy blue after Brexit,
says Home Office. ","Oh, thank you, Brexit-lovers—
Not those who say Remain—
For burgundy-blotched covers
True-blue and proud again!
""How well they’ll warm the nation
Those passports lettered gold
In global isolation
And economic cold!
""
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"for Sophie
""“Drunk birds are causing havoc in a Minnesota town.","“Drunk birds are causing havoc in a Minnesota town.”—The Washington Post
""I perch upon a little branch
At every summer’s end,
Because I know an avalanche
Of berries will descend,
""And nourish me with moisture which
Quite satisfies my wishes.
I won’t deny it’s rather rich
But it’s ledish—delicious
""(I said ledicious!): rain or shine,
I’ve been here for an hour,
I should suppose, and show and so
Although the sour’s shower
""(I shed that)—have I had enough?
Are you suggip! suggesting
Inshinuations? I am tough!
I’m leaning ’cosh I’m resting—
""I haven’t fishifinished! Fruit?
It’s vita-vitaminit:
I’m sore you’re shorry! You can shoot
Yourshelf, you litterlinnet:
""I’m tuffa thana loushycow!
I’d beeta bluddicat!
I’mlyinon agoddambough!
Showotchoolookinat?
""
"
"For Tam and Sophie
""“Bear found stuck on power pole in southern Arizona city …
Werner Neubauer, a company lineman, said they immediately disabled the power so the animal 
would not get electrocuted. Neubauer then went up in a bucket lift and used an 8-foot (2-meter) 
fiberglass stick to try to nudge the bear to go down. He even tried talking to it.","“Bear found stuck on power pole in southern Arizona city …
Werner Neubauer, a company lineman, said they immediately disabled the power so the animal 
would not get electrocuted. Neubauer then went up in a bucket lift and used an 8-foot (2-meter) 
fiberglass stick to try to nudge the bear to go down. He even tried talking to it.” 
—AP
""“Oh bear, permit me please to nudge:
(I would not wish to knock):
For you’ll receive, unless you budge,
A sharp electric shock!”
""Though thus the lineman urged, and waved
A stick, of length two meters,
The bear, refusing to be saved,
Replied to all entreaters:
""“O humans, cease to trouble me;
I would not be facetious,
But this is quite (a tendency
With all your species) specious.
""“Aloft, alone, I’ve settled on
My stationary position
In honor of St. Simeon,
Who fired my life’s ambition;
""“And though you may assume a guest
For me’s a social highlight,
Please understand that least is best
For any ursine stylite.
""“So please remove yourself—I’ll say
No more, for I’m refined;
Just note, it’s best to go away
Without a bear behind.”
""
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"I
""“Gyms, hair salons, bowling alleys and tattoo parlors: Georgia Gov. Brian Kemp says
some shuttered businesses can reopen Friday … as long as owners follow strict
social-distancing and hygiene requirements.","“Gyms, hair salons, bowling alleys and tattoo parlors: Georgia Gov. Brian Kemp says
some shuttered businesses can reopen Friday … as long as owners follow strict
social-distancing and hygiene requirements.” 
—The Chicago Tribune
""This week, at last! Our jolly Georgia jokers
Have opened up the state. We say three cheers!
We’re free to be tattooed with 6-foot pokers,
Or get a trim from pristine garden shears.
""II
""I’m doing my best to preempt
Critiques of my styling attempt:
Though usually Georgia’s
The home of the gorgeous,
These days we are safer unKempt.
""
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"OVID’S EXILE TO THE REMOTEST MARGINS OF THE ROMAN EMPIRE REVOKED:
Rome city council overturns banishment of ‘one of the greatest
poets’ more than 2,000 years after Augustus forced him to leave…
","Ovid’s no longer banished. What a joy!
He’s been exonerated. That’s our boy!
However long it takes Paris or Rome
or New York City, poets can come home.
""No longer must they rot on foreign turf,
or stare in anguish at a pounding surf.
Once more they’re citizens where they belong,
and can indulge in city life and song.
""Once more they’re welcome home, although they’re dead.
So what? This time they will not face the dread
of banishment. They could write what they please—
if it were not too late, by centuries!
""True poets everywhere, have heart and hope.
Though trials are many, you must learn to cope.
Wherever you’ve been exiled, just stay true.
At last your country may come home to you.
""
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“@CanYouPetTheDog has more than 250,000 followers…","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“If 1967 was the Summer of Love, well, 2018 is starting to feel like the Summer of Food Poisoning. Oh how times change.","
"
,
,
,
,
,
,
,
,
,
,
,
"“‘I did something good: I made Juneteenth very famous,’ Trump said in reference to the rally date in an interview published Thursday. ‘It’s actually an important event, an important time. But nobody had ever heard of it.'","
"
"“‘This is manifestly not Saigon’: Blinken defends US mission in Afghanistan …
‘We went into Afghanistan 20 years ago with one mission in mind, 
and that was to deal with the people who attacked us on 9/11, 
and that mission has been successful.'","
"
,
,
,
,
,
"“We say: ‘I am not myself today,’ but we never say: ‘Myself is not my I today.’","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Steve Scalise, the Republican whip in the House of Representatives, said last week that …
‘carbon emissions have been around from when before man walked the Earth …
the idea that hurricanes or wildfires were caused in just the last few years is just fallacy.'","
"
,
,
,
,
,
,
,
,
"“The Supreme Court really let us down.
No Wisdom, No Courage!","
"
,
,
,
,
,
,
,
,
,
,
“Storm Strands Dozens of Guests at English Pub,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Alexander Nix, the CEO of Cambridge Analytica, the firm at the heart of the data-mining scandal, has been suspended. …
In a series of secret recordings broadcast on Channel 4 News, Nix claimed credit for the election of Donald Trump.","
"
,
“‘My whole life has been a lie’: Sweden admits meatballs are Turkish,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“Nike sues the maker of Lil Nas X ‘Satan Shoes’ for trademark infringement,"
"
,
"“Virtuoso mourns beloved £150,000 piano smashed by movers
In a Facebook post [Angela] Hewitt said … “I hope my piano will be happy in piano heaven.","
"
"“New York woman discovers secret apartment behind bathroom mirror … 
[She] finds open windows and a heap of trash bags. She also discovers an empty water bottle, which she calls a ‘sign of life’.","
"
,
"“Magawa the rat, who was awarded a gold medal for his heroism, is retiring from his job detecting landmines
In a five-year career, the rodent sniffed out 71 landmines and dozens more unexploded items in Cambodia.
But his handler Malen says the seven-year-old African giant pouched rat is ‘slowing down’ as he
reaches old age and she wants to “respect his needs.” …
‘Magawa’s performance has been unbeaten, and I have been proud to work side-by-side with him,’
Malen said.","
"
,
,
,
,
,
“‘They are like animals’: Chaos erupts as French shoppers battle over discounted Nutella.,"
"
,
“Michael Cohen paid IT firm to tweet that he was sexy,"
"
,
"“Speaking in the Rose Garden, Trump said there was
an emergency at the border which could only 
be fixed by building a wall.","
"
,
,
“I tell the truth when I can.,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Five distinct types of dog existed by end of last ice age, study finds","
"
,
,
,
,
,
,
,
,
“A Pennsylvania school district is arming its teachers with 600 miniature baseball bats,"
"
“Bat named ‘Bird of the Year 2021’ in controversial decision,"
"
,
"“White House press secretary Sarah Sanders said she believes God wanted President Donald Trump to win the 2016 election, the Christian Broadcasting Network reported on Wednesday.","
"
"“‘Deaf’ genius Beethoven was able to hear his final symphony after all
From 1818, he carried blank ‘conversation books’, in which friends
and acquaintances jotted down comments, to which he would reply aloud.
‘The conversation books are going to be a game-changer,’ [the musicologist] Albrecht said.
Among the surviving examples … he has so far found 23 direct references to the subject of hearing,
and estimates that several dozen more will show ‘he could still hear something’.","
"
,
,
,
“Kirsten Gillibrand and the majority of House Democrats from New York… on Friday called on Gov. Andrew Cuomo to resign.,"“Cuomo’s scandals are related: Instead of protecting seniors and women, he promoted himself.""
"
,
"“Asked by New Scientist magazine what he thought 
 about most, Dr. Hawking answered: ‘Women. 
 They are a complete mystery.'","
"
"“And then they have cans of soup. Soup. And they throw the cans of soup….
That’s better than a brick because you can’t throw a brick; it’s too heavy.
But a can of soup, you can really put some power into that, right?","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“In response to a question in parliament about the legality
of changing the treaty, Mr Lewis, Northern Ireland
secretary, replied: Yes, this does break international law
in a specific and limited way.","
"
“Creepy ice formations appear after winter storm,"
"
“China bans letter N (briefly) from the internet as Xi Jinping extends grip on power,"
"
,
,
,
,
,
,
,
,
,
,
“‘Being too aspirational is repellent now’—the rise of the ‘genuinfluencers',"
"
,
"“Mystery sender returns key ‘borrowed’ from Norman tower in 1973 …
The note read: “Dear English Heritage. Please find enclosed, large key to … [sic]
‘St Leonard’s Tower, West Malling, Kent.’
It added: ‘Borrowed 1973. Returned 2020.
‘Sorry for the delay. Regards.’","
"
"“A farmer who became too upset when taking
his lambs to the abattoir gave his flock to an
animal sanctuary.","
"
,
,
"“A California man has filed a lawsuit after he was injured trying to flee from a bear
that surprised him in a Lake Tahoe dumpster.","
"
,
,
,
,
,
,
"“Man requests sword fight with ex-wife and lawyer to settle legal dispute:
David Ostrom, 40, of Paola, Kansas asks judge for trial by combat in 12 weeks, so he has time to secure Japanese samurai swords","
"
,
,
,
,
,
,
"“Man injures himself falling into a black hole art installation that doesn’t look like a hole at all
… The 1992 installation, a creation by Indian sculptor Anish Kapoor named ‘Descent into Limbo,’ appears to have no depth due to the extremely black paint it is coated in.","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“Dormouse bridge across railway line could help save endangered species …
The dormice will be encouraged to cross the bridge by putting dormouse boxes, 
or homes, near the entrance to the bridge.","
"
,
,
,
,
,
,
,
,
"“Pentagon confirms leaked photos and video of UFOs are legitimate …
Sue Gough, a spokesperson for the Pentagon, confirmed to CNN that images and footage of a blinking triangular object in the sky, along with other UAPs that were categorized as a ‘sphere’, ‘acorn’ and ‘metallic blimp’, were taken by navy personnel in 2019.","
"
,
—Barefaced cheek: Rubens nudes fall foul of Facebook censors ,"
"
,
,
,
“The first trailer for ‘Frozen 2’ is here…,"
"
,
,
,
“Japanese airline serves £390 in-flight meals on parked planes,"
"
,
,
,
,
,
,
,
,
“Former Attorney General William Barr is Trump’s leading contender for AG,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“Police are responding to an unconfirmed report of a mime assaulting passers-by.,"
"
,
,
"“‘Ding, dong, it’s time’: dancing tarantulas emerge in droves to mate in western US","
"
,
,
,
,
,
,
,
"“[Stephanie] Clifford also described her sexual encounters with the businessman, saying … “The sex was nothing crazy. … It was textbook generic. … I can definitely describe his junk perfectly, if I ever have to.","
"
,
,
,
,
,
“President Donald Trump and Sen. Ted Cruz (R-Texas) were all smiles during a rally in Houston … appearing to move past their history of name-calling and condemnation.,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“The Mitchell County Animal Rescue in North Carolina posted an adoption ad on Facebook that introduced the world to Perdita, the ”World’s Worst Cat.’
‘We thought she was sick,’ the ad said. ‘Turns out she’s just a jerk.'","
"
,
,
,
,
,
,
“Is Stephen Miller in charge?,"
"
,
,
,
"“A 2,000-year-old Roman statuette of a silver-eyed goddess Minerva that for more than a decade was kept in a plastic margarine tub is among a record number of treasure discoveries made by the nation’s army of metal detectorists.","
"
,
“The Crown Season 4: Princess Diana is Finally Here,"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“President Trump kicked off his trip to Europe with a biting critique of the United States’ longtime allies, declaring at a breakfast meeting that Germany ‘is captive to Russia.’ Next to him, three of his senior officials seemed uncomfortable at times, pursing their lips and glancing away from the table. … In a statement to The Post, White House press secretary Sarah Huckabee Sanders said, ‘[Gen. John Kelly] was displeased because he was expecting a full breakfast and there were only pastries and cheese.'","
"
,
,
,
,
,
,
,
"“Wear a mask while having sex, Canada’s top doctor suggests","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“The next time you’re standing at the edge of a 
scenic cliff or on top of a waterfall, take care 
before snapping a quick selfie. It could be the 
last thing you do.","
"
,
,
,
,
,
"“Do all dogs go to heaven? Pet owners increasingly think so, says study","
"
,
,
"“The price of mince would go up 50% in the event of no Brexit deal, the meat industry has warned.","
"
,
"“An Indian woman who gave birth to twin girls is believed to be
the oldest person to ever give birth after having the babies
at the age of 73.","
"
,
“’Milli Violini’: I was a fake violinist in a world-class miming orchestra’,"
"
,
,
,
,
,
,
"“Boris Johnson has already won” the Tory leadership contest.
","
"
,
,
,
,
,
,
“McRib is back for a limited time.,"
"
,
,
,
,
,
,
"“The anonymous text, which concludes with the lines ‘Go on, love me / It does you good,’
was popular across the eastern Roman empire in the second century…","
"
,
,
,
,
,
,
,
,
,
,
,
"“A topiarist says he is having to make regular repairs to his hedge due to drunk people pretending to have sex with it. … The hedge, which he has sculpted over the past 40 years, started off as a Greek god but he changed it into a reclining woman at the turn of the millennium.","
"
"“A small-scale miner in Tanzania has become an overnight millionaire after selling two rough Tanzanite stones—
the biggest ever find in the country. … ‘There will be a big party tomorrow,’ [Saniniu] Laizer… told the BBC.
‘I want to build a shopping mall and a school. I want to build this school near my home.
There are many poor people around here who can’t afford to take their children to school’ [he said.]
‘I am not educated but I like things run in a professional way. So I would like my children to run
the business professionally.’","
"
,
,
,
,
,
,
,
,
,
,
,
,
"“Miniskirts are back:
Dior embraces post-pandemic era with a new look","
"
,
“Annabelle Lee ’18 Named Student Commencement Speaker,"
"
,
,
,
,
,
,
,
,
,
"“It’s believed that Christopher Columbus—yes, that Columbus—mistook manatees for mermaids on one of his journeys to the Americas in 1493. Columbus was a bit taken aback, though, and told others that the mermaids were not as beautiful as they were said to be because ‘their faces had some masculine traits.’","
"
,
,
,
,
,
,
,
,
,
,
,
,
“Banksy Painting Self-Destructs After Fetching $1.4 Million at Sotheby’s,"
"
,
,
,
,
,
,
,
"“Max von Sydow, star of The Seventh Seal …, dies aged 90 …
He also brought immense presence and gravity to roles such as Jesus Christ
in The Greatest Story Ever Told (1965), a doomed priest in William Friedkin’s
The Exorcist, and an intellectually snobbish artist in Woody Allen’s
Hannah and Her Sisters (1986).","
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
"“An image of Edmond de Belamy, created by a computer, has just been sold at Christie’s.","
"
,
,
,
,
,
,
,
,
,
"“Kit de Waal: ‘As soon as you introduce a talking horse, I’m just not interested’","
"
,
,
,
,
“‘Friends’ of [Kim Kardashian and Kanye West] have allegedly told Star magazine that Kanye has given Kim a ‘twisted’ ultimatum—’plump her rump or don’t let the door hit you on the way out.',"
"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
“‘Neptune’ appears in the waves during storm in Newhaven,"
"
,
,
,
,
,
,
,
,
,
,
,
"“English town mourning Derek the Goose to raise statue in her honour. … Watchet harbour
was the inspiration for Samuel Taylor Coleridge’s poem The Rime of the Ancient Mariner and a
striking statue of the sailor and the albatross he shoots is a landmark in the town.","
"
,
,
,
,
,
,
,
,
,
,
,
,
"“Vladimir Nabokov’s Superman poem published for the first time
In ‘The Man of To-morrow’s Lament’, rejected by the New Yorker in 1942, the Lolita author imagines
the superhero mourning his inability to have children with Lois Lane'","
"
,
,
,
,
,
,
,
,
,
"“French serial-killer expert admits serial lies, including murder of imaginary wife …
[Stéphane] Bourgoin told Le Figaro that he felt he needed psychological counselling, and that ‘all
these lies are absolutely ridiculous, because if we objectively take stock of my work, I think it was
enough in itself’. He said he had exaggerated and lied about his life because he had always
felt he was not really loved.","
"
,
,
,
,
,
,
,
,
,
